,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address
348,12394.0,义乌市大陈镇第一幼儿园,义乌市大陈镇原大陈镇小,120.093637,29.465348,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000802C0B26FE055E405042E90B21773D40,120.09359,29.46553,金华市义乌市镇中北路33号大陈第一幼儿园
349,12455.0,杭州市余杭区中泰中学,浙江省杭州市余杭区中泰街道石鸽社区,119.922431,30.241534,杭州市,余杭区,中泰街道,初级中学,330110.0,中等教育,,01010000208A1100004074081C09FB5D4040DF162CD53D3E40,119.92241,30.24134,杭州市余杭区中泰路39中泰中学
350,12499.0,义乌市保联小学,浙江省金华市义乌市稠城街道春江路88号,120.0739253,29.30015155,金华市,义乌市,稠城街道,小学,330782.0,初等教育,,01010000208A110000380D3731BB045E40909178BBD64C3D40,120.07393,29.30015,金华市义乌市春江路88义乌市保联小学
351,12525.0,宁波市海曙区竹福园幼儿园,环城西路北段68弄76号,121.520225,29.882441,宁波市,海曙区,望春街道,幼儿园,,学前教育,,01010000208A110000F063CC5D4B615E4040A643A7E7E13D40,121.52033,29.88248,宁波市海曙区环城西路北段68弄76竹福园幼儿园
352,12535.0,义乌市后宅街道鹤田小学,义乌市后宅街道鹤田村,120.057575,29.409805,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A11000050840D4FAF035E40C0BC00FBE8683D40,120.05761,29.41012,金华市义乌市后宅街道鹤田村义乌市鹤田小学
353,12570.0,杭州市余杭区临平第一幼儿园,杭州市余杭区南苑街道平吴街3号,120.308919,30.422258,杭州市,余杭区,南苑街道,幼儿园,330110.0,学前教育,,01010000208A11000038873254C5135E407079AC19196C3E40,120.308891,30.422371,杭州市临平区平吴街3余杭区临平第一幼儿园
354,12602.0,义乌市稠江街道育才幼儿园,义乌市稠江街道稠州西路230巷1―5号,120.053932,29.300795,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000500D349F73035E40E0CCAFE6004D3D40,120.054,29.30084,金华市义乌市稠州西路230巷1-5号育才幼儿园
355,12621.0,杭州市余杭区小珠弄幼儿园,余杭区余杭街道小珠弄2号,119.932723,30.275799,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000884ECFBBB1FB5D40004565C39A463E40,119.9328,30.2758600000001,杭州市余杭区小珠弄2余杭区小珠弄商业幼儿园
356,12651.0,杭州市翠苑第二小学,杭州市翠苑三区165号,120.1173234,30.28618181,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A1100001860E23982075E4000A90A3643493E40,120.117323,30.286182,杭州市西湖区翠苑三区165号杭州市翠苑第二小学
357,12676.0,义乌市北苑布谷鸟幼儿园,浙江省金华义乌市北苑街道复兴湖塘西1幢,120.057521,29.315402,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000050758F6CAE035E40D0177B2FBE503D40,120.05766,29.31544,金华市义乌市复兴湖塘西1幢布谷鸟幼儿园
358,12682.0,杭州市西湖区金太阳幼儿园,杭州市西湖区老东岳10号,120.086105,30.258276,杭州市,西湖区,留下街道,幼儿园,330106.0,学前教育,,01010000208A11000068C18BBE82055E4080573D601E423E40,120.08625,30.25829,杭州市西湖区西溪路643正北方向145米杭州市西湖区金太阳幼儿园
359,12712.0,杭州市上泗中学,浙江省杭州市西湖区转塘街道沈横路30号,120.077042,30.139446,杭州市,西湖区,转塘街道,初级中学,330106.0,中等教育,,01010000208A110000C89A9141EE045E40E08EA9BBB2233E40,120.0769,30.13944,杭州市西湖区凌家桥319号杭州市上泗中学
360,12723.0,德清县第五中学,浙江省德清县钟管镇环城北路968号,120.1750337,30.65110683,湖州市,德清县,钟管镇,高级中学,330521.0,中等教育,,01010000208A11000058B3A0C0330B5E40703BFEEFAEA63E40,120.17508,30.6511,湖州市德清县环城北路968德清县第五中学
361,12729.0,德清县千秋外国语学校,德清县武康街道中兴北路188号,119.9657718,30.5452046,湖州市,德清县,武康街道,初级中学,330521.0,中等教育,,01010000208A11000070C38F34CFFD5D40F0A05687928B3E40,119.96578,30.5452,湖州市德清县中兴北路188德清县千秋外国语学校警务站
362,12730.0,杭州市余杭区南苑中心小学,浙江省杭州市余杭区南苑街道高地社区,120.304885,30.37606,杭州市,余杭区,南苑街道,小学,330110.0,初等教育,,01010000208A110000A002603C83135E407055D97745603E40,120.30499,30.376348,杭州市临平区高地社区金家角48号杭州市余杭区南苑中心小学
363,12759.0,德清县禹越镇高桥中心幼儿园,德清县禹越镇高桥新兴街52号,120.2811227,30.55590682,湖州市,德清县,禹越镇,幼儿园,330521.0,学前教育,,01010000208A11000070A4E4E9FD115E40001DD4E84F8E3E40,120.28113,30.55591,湖州市德清县新兴街52高桥中心幼儿园
364,12771.0,杭州市余杭区瓶窑镇第一幼儿园,杭州市余杭区瓶窑镇凤溪路349号,119.966986,30.392995,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A110000286C3F19E3FD5D40D07D00529B643E40,119.96705,30.393,杭州市余杭区凤溪路349瓶窑镇第一幼儿园
365,12782.0,义乌市稠江街道成才幼儿园,义乌市稠江街道香山小区52幢,120.057161,29.295537,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000D0669C86A8035E4010C21550A84B3D40,120.057,29.29557,金华市义乌市香山52幢新世纪幼教集团成才幼儿园
366,12787.0,德清县新安镇勾里中心学校,德清县新安镇新安集镇育才路1号,120.2240927,30.53410631,湖州市,德清县,新安镇,九年一贯制学校,330521.0,中等教育,,01010000208A110000F0BCEC88570E5E409037FF30BB883E40,120.2241,30.53407,湖州市德清县育才路1勾里中心学校
367,12799.0,宁波市海曙区横街镇中心小学,浙江省宁波市海曙区横街镇育才路车站南路12号,121.395466,29.855084,宁波市,海曙区,横街镇,小学,330203.0,初等教育,,01010000208A110000882BA0504F595E403055F7C8E6DA3D40,121.395466,29.855084,"宁波市海曙区育才路,车站南路12号宁波市海曙区横街镇中心小学"
368,12844.0,义乌市江东街道毛店幼儿园,义乌市江东街道毛店村9号,120.038515,29.256565,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000F0599E0777025E40604C6C3EAE413D40,120.038574,29.256682,金华市义乌市毛店村9毛店幼儿园
369,12848.0,杭州市余杭区星桥第一小学,余杭区星桥街道学成街10号,120.255642,30.393972,杭州市,余杭区,星桥街道,小学,330110.0,初等教育,,01010000208A110000F85E43705C105E40308A5759DB643E40,120.25568,30.39404,杭州市临平区学成街10号杭州市余杭区星桥第一小学
370,12865.0,德清县武康英溪小学,德清县武康镇居仁街102号,119.9592919,30.54250379,湖州市,德清县,武康街道,小学,330521.0,初等教育,,01010000208A110000F078A00965FD5D40806A3B87E18A3E40,119.9593,30.54248,湖州市德清县居仁街102武康英溪小学
371,12872.0,杭州市余杭区绿苑幼儿园,浙江省杭州市余杭区瓶窑镇绿园村63号,119.965231,30.40212,杭州市,余杭区,瓶窑镇,幼儿园,330110.0,学前教育,,01010000208A11000078853E58C6FD5D4050111956F1663E40,119.96535,30.4018800000001,杭州市余杭区绿园村63杭州市余杭区绿苑幼儿园
372,12921.0,义乌市稠江街道下沿塘小天使幼儿园,义乌市稠江街道下沿塘小天使幼儿园,120.006462,29.276247,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000B0AA97DF69005E40409E961FB8463D40,120.00653,29.27636,金华市义乌市下沿塘316-317小天使幼儿园
373,12930.0,义乌市佛堂三之三江滨幼儿园,佛堂镇江滨小区沿街商住房2号楼5-17号,120.00915,29.19658,金华市,义乌市,佛堂镇,幼儿园,,学前教育,,01010000208A11000088B0E1E995005E40300C1F1153323D40,120.00921,29.19662,金华市义乌市大成路江滨小区旁(中心小学隔壁)3之3江滨幼儿园
374,12962.0,德清县第二中学,浙江省德清县武康街道千秋街528号,119.9685637,30.54387768,湖州市,德清县,武康街道,初级中学,330521.0,中等教育,,01010000208A110000C8CA89F2FCFD5D40601966913B8B3E40,119.968539,30.543768,湖州市德清县千秋街528德清县第二中学
375,13005.0,德清县育才学校,浙江省湖州市德清县阜溪街道星华路43号,119.956359,30.576019,湖州市,德清县,阜溪街道,九年一贯制学校,330521.0,中等教育,,01010000208A110000100F61FC34FD5D40E0DF2EFB75933E40,119.95624,30.57595,湖州市德清县武康镇三桥小南山脚西南方向165米德清县育才学校
376,13007.0,杭州市闲林职业高级中学,杭州市余杭区闲林街道闲富路12号,119.978616,30.22562,杭州市,余杭区,闲林街道,职业高中学校,330110.0,中等教育,,01010000208A110000E8D500A5A1FE5D40D052793BC2393E40,119.97849,30.22544,杭州市余杭区闲富南路(闲林中路口)杭州市闲林职业高级中学杭州市闲林职业高级中学校园警务室
377,13060.0,义乌市上溪镇信达幼儿园,义乌市上溪镇信达路8号,119.919725,29.273254,金华市,义乌市,上溪镇,幼儿园,330782.0,学前教育,,01010000208A11000010143FC6DCFA5D40508061F9F3453D40,119.9199,29.2732800000001,金华市义乌市上溪镇信达路8号信达幼儿园
378,13072.0,杭州市余杭区运河第一幼儿园,杭州市余杭区运河街道湖潭路312号,120.297233,30.467315,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A110000B0928FDD05135E4020EEB1F4A1773E40,120.297281,30.467285,杭州市临平区湖潭路312运河第一幼儿园
379,13098.0,杭州市九莲小学,杭州市九莲新村55号,120.1284238,30.28125381,杭州市,西湖区,翠苑街道,小学,330106.0,初等教育,,01010000208A11000048F6701838085E40D0B5F83F00483E40,120.12842,30.28127,杭州市西湖区影业路55杭州市文三教育集团九莲小学
380,13143.0,义乌市徐江小学,江东街道徐中路31号,120.048503,29.256806,金华市,义乌市,江东街道,小学,,初等教育,,01010000208A11000080B053AC1A035E40A06ABB09BE413D40,120.04859,29.25661,金华市义乌市江东街道徐中路30号义乌市徐江小学
381,13196.0,杭州市余杭区国泰幼儿园,世纪大道253号,120.313018,30.415751,杭州市,余杭区,南苑街道,幼儿园,,学前教育,,01010000208A110000D043A67C08145E40804754A86E6A3E40,120.31301,30.4157200000001,杭州市临平区世纪大道253国泰幼儿教育集团
382,13204.0,宁波市尹江岸幼儿园,海曙区甬水桥路46号,121.535986,29.859209,宁波市,海曙区,南门街道,幼儿园,330203.0,学前教育,,01010000208A110000484739984D625E40D06DFB1EF5DB3D40,121.53587,29.85899,宁波市海曙区甬水桥路46宁波市尹江岸幼儿园
383,13206.0,义乌市福田开心幼儿园,义乌市福田街道陶界岭小区20幢,120.090909,29.341682,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000607AFB73D1055E40C0A1B77878573D40,120.09098,29.34175,金华市义乌市陶界岭小区20幢开心幼儿园
384,13218.0,义乌市北苑街道小太阳幼儿园,浙江省金华市义乌市北苑街道建设社区居委会,120.063304,29.313696,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000306D382C0D045E40D0E28C614E503D40,120.06328,29.3135100000001,金华市义乌市建设二村19幢1-2号义乌市北苑街道小太阳幼儿园
385,13237.0,杭州市西湖区新蕾幼儿园,杭州市西湖区良浮路171号,120.09377,30.125675,杭州市,西湖区,双浦镇,幼儿园,330106.0,学前教育,,01010000208A11000020D6E25300065E40C0EC9E3C2C203E40,120.09382,30.12551,杭州市西湖区转塘街道南村225号杭州市西湖区新蕾幼儿园
386,13245.0,杭州市余杭区开心幼儿园,临平东湖街道星光街378号,120.285309,30.429556,杭州市,余杭区,临平街道,幼儿园,,学前教育,,01010000208A1100004810AE8042125E40F0CCCB61F76D3E40,120.2853,30.4295900000001,杭州市临平区星光街378杭州市余杭区开心幼儿园
387,13257.0,杭州市西湖区申花路幼儿园,杭州市竟舟北路191号,120.094311,30.31290808,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000C82F2D3109065E4010D87ABE1A503E40,120.09425,30.31303,杭州市西湖区竞舟北路191申花路幼儿园申花路园
388,13267.0,义乌市江东街道永胜幼儿园,义乌市江东街道永胜幼儿园,120.103076,29.307822,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000284014CC98065E4040FD2E6CCD4E3D40,120.10299,29.3078,金华市义乌市永胜小区106幢1号永胜幼儿园
389,13276.0,杭州市余杭区聪明树早教园,杭州市余杭区狮山路284号（紫竹人家小区）,119.945355,30.267834,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A110000080742B280FC5D40C0C1DEC490443E40,119.94547,30.26788,杭州市余杭区狮山路284聪明树快乐启智学堂
390,13308.0,义乌市北苑街道爱咪儿幼儿园,浙江省金华市义乌市北苑街道建设三村58幢,120.060074,29.310397,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000C0559E40D8035E40D0C6832D764F3D40,120.06002,29.31039,金华市义乌市建设三村58幢爱咪儿幼儿园
391,13312.0,德清县第一中学,浙江省德清县武康镇千秋东街245号,119.9805818,30.54340411,湖州市,德清县,武康街道,高级中学,330521.0,中等教育,,01010000208A110000D89AF1D9C1FE5D40508D29881C8B3E40,119.980592,30.543385,湖州市德清县千秋东街245德清县第一中学
392,13329.0,杭州市余杭区荷花幼儿园,杭州市余杭区临平街道荷花塘社区荷花小区41幢,120.287257,30.431771,杭州市,余杭区,临平街道,幼儿园,330110.0,学前教育,,01010000208A11000000232F6B62125E40805C548B886E3E40,120.28729,30.43147,杭州市临平区荷花小区41幢杭州市余杭区荷花幼儿园
393,13333.0,杭州市余杭区阳光宝贝方汇幼儿园,杭州市余杭区城南路322号方汇花苑,119.942851,30.25883,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A1100001080B8AB57FC5D404039D1AE42423E40,119.94286,30.25881,杭州市余杭区城南路322方汇花苑杭州市阳光宝贝方汇幼儿园
394,13347.0,杭州市余杭区理想湾幼儿园,东湖街道众安理想湾小区红墅32幢,120.267055,30.437174,杭州市,余杭区,临平街道,幼儿园,,学前教育,,01010000208A110000F0CEDA6D17115E4060A9A0A2EA6F3E40,120.26718,30.4373000000001,杭州市临平区理想湾幼儿园
395,13378.0,义乌市北苑街道丹溪幼儿园,浙江省金华市义乌市北苑街道复兴社区居委会,120.058787,29.320909,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000889B8C2AC3035E40F0FD9B1727523D40,120.058918,29.321136,金华市义乌市丹溪一区3幢丹溪幼儿园
396,13380.0,杭州市余杭区径山镇中学,浙江省杭州市余杭区径山镇求是村委会,119.873596,30.378978,杭州市,余杭区,径山镇,初级中学,330110.0,中等教育,,01010000208A110000A87A32FFE8F75D4050E7C3B304613E40,119.87363,30.379049,杭州市余杭区径山镇径山中学
397,13382.0,杭州市西湖区三墩镇中心幼儿园,杭州市三墩镇庙前街55号,120.0776909,30.32210733,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000481355E3F8045E40E0BD48A075523E40,120.07765,30.32218,杭州市西湖区庙前街55三墩镇中心幼儿园
398,13407.0,德清县筏头中心学校,浙江省德清县莫干山镇筏头集镇334号,119.8506129,30.55545492,湖州市,德清县,莫干山镇,九年一贯制学校,330521.0,中等教育,,01010000208A110000A813E17070F65D4060CD2B4B328E3E40,119.850613,30.555455,湖州市德清县筏头乡筏头新区德清县筏头中心学校
399,13415.0,浙江青年专修学院,杭州西湖区文二路188号,120.1309735,30.28647583,杭州市,西湖区,西溪街道,民办的其他高等教育机构,330106.0,其他教育,,01010000208A11000020C9ACDE61085E40C0F1E07A56493E40,120.13105,30.28651,杭州市西湖区教工路186浙江省团校西门
400,13457.0,德清县上柏幼儿园,浙江省湖州市德清县上柏正兴路87号,119.9494198,30.49261466,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A11000050BE6E4BC3FC5D40F03A8EFE1B7E3E40,119.94946,30.49265,湖州市德清县正兴路87号德清公安德清县上柏幼儿园警务站
401,13515.0,德清县金蓓蕾幼儿园,浙江省德清县武康中利达花园西门,119.9594071,30.52686867,湖州市,德清县,舞阳街道,幼儿园,330521.0,学前教育,,01010000208A110000004014ED66FD5D40E0EF7ADDE0863E40,119.9594,30.52684,湖州市德清县中利达花园内华侨国际德清金蓓蕾幼儿园
402,13516.0,德清县鑫盛小区幼儿园,浙江省湖州市德清县鑫盛小区31幢,119.9473338,30.53486634,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000F822D21DA1FC5D4000081E00ED883E40,119.94723,30.53485,湖州市德清县鑫盛小区114幢18东南方向56米德清县武康街道城西村股份经济合作社
403,13563.0,杭州英才高级中学,杭州市西湖区西溪路大龙驹坞705号,120.0797618,30.25392443,杭州市,西湖区,留下街道,高级中学,330106.0,中等教育,,01010000208A110000882427D11A055E406081023101413E40,120.079762,30.253924,杭州市西湖区杭州英才高级中学
404,13570.0,宁波市海曙段塘育苗幼儿园,宁波市海曙丽园南路799弄2号,121.5104231,29.85075901,宁波市,海曙区,段塘街道,幼儿园,330203.0,学前教育,,01010000208A11000018AB9BC5AA605E4030BAAC57CBD93D40,121.51044,29.85085,宁波市海曙区段塘吴家工业区3号799弄宁波海曙段塘育苗幼儿园
405,13587.0,杭州市西湖区象山幼儿园,杭州市西湖区转塘街道安埠街东狮路口,120.0809597,30.15587826,杭州市,西湖区,转塘街道,幼儿园,330106.0,学前教育,,01010000208A110000E84262712E055E4080DB3CA3E7273E40,120.08104,30.1559,杭州市西湖区东环路与转之路交叉口西南100米象山幼儿园
406,13591.0,德清县三桥小学,德清县阜溪街道三桥集镇,119.9527918,30.57750346,湖州市,德清县,阜溪街道,小学,330521.0,初等教育,,01010000208A110000D8BF5F8AFAFC5D40E0064A44D7933E40,119.952792,30.577503,湖州市德清县三桥集镇德清县三桥小学
407,13610.0,宁波市海曙区洞桥镇新欣幼儿园,浙江省宁波市海曙区洞桥镇周公宅村216号,121.40202,29.78422001,宁波市,海曙区,洞桥镇,幼儿园,330203.0,学前教育,,01010000208A11000068D222B2BA595E40A0D17FA4C2C83D40,121.40202,29.78422,宁波市海曙区祖望路55正东方向173米宁波市海曙区洞桥镇新欣幼儿园
408,13628.0,宁波市第十五中学,宁波市海曙区布政巷19号,121.531403,29.879616,宁波市,海曙区,西门街道,初级中学,330203.0,中等教育,,01010000208A11000050F9CF8102625E40D009A1832EE13D40,121.53141,29.87962,宁波市海曙区布政巷19宁波市第十五中学
409,13635.0,杭州市之江实验中学,西湖区方家畈244号,120.0696955,30.16188961,杭州市,西湖区,转塘街道,初级中学,330106.0,中等教育,,01010000208A110000C0813DE475045E402083F49871293E40,120.06972,30.16202,杭州市西湖区方家路正南方向70米杭州市之江实验中学
410,13715.0,德清县武康幼儿园,浙江省湖州市德清县武康街道兴康北路66-1号,119.9547519,30.54000516,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000785C96A71AFD5D4010DF35C73D8A3E40,119.95465,30.54006,湖州市德清县兴康北路130东北方向120米德清县武康幼儿园
411,13730.0,德清县振兴幼儿园,浙江省湖州市德清县武康街道安平街120-136号,119.949841,30.541804,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A11000098D9E731CAFC5D4090D7BCAAB38A3E40,119.94988,30.5417,湖州市德清县顺达路220号德清县振兴幼儿园
412,13737.0,杭州市西湖区闻裕顺学前教育集团（总园）,杭州市西湖区里东山弄16号,120.1249012,30.2607072,杭州市,西湖区,灵隐街道,幼儿园,330106.0,学前教育,,01010000208A110000900BA561FE075E40F0D401B5BD423E40,120.12491,30.26073,杭州市西湖区里东山弄西湖区闻裕顺学前教育集团闻裕顺幼儿园
413,13748.0,德清县三合幼儿园,德清县下渚湖街道校园街58号,120.02941,30.47916,湖州市,德清县,下渚湖街,幼儿园,330521.0,学前教育,,01010000208A110000380B7BDAE1015E40208DD13AAA7A3E40,120.0294,30.47887,湖州市德清县校园街38东南方向174米德清公安德清县三合幼儿园警务站
414,13818.0,宁波市海曙区高桥镇中心幼儿园,宁波市海曙区高桥镇高桥路569号,121.4647417,29.90446533,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000F0DB1854BE5D5E4040B7340A8BE73D40,121.46472,29.9045,宁波市海曙区高桥镇中心幼儿园
415,13823.0,宁波市海曙卓越国际幼儿园,宁波市海曙区维科上院30号,121.5192373,29.90336524,宁波市,海曙区,望春街道,幼儿园,330203.0,学前教育,,01010000208A1100004097152F3B615E40B024C2F142E73D40,121.51938,29.90337,宁波市海曙区上院30号海曙卓越国际幼儿园
416,13830.0,宁波市海曙区高桥镇岐阳小学,浙江省宁波市海曙区高桥镇岐阳村岐山路67号,121.424234,29.92265408,宁波市,海曙区,高桥镇,小学,330203.0,初等教育,,01010000208A110000087072A6265B5E40F01ECB0E33EC3D40,121.424234,29.922654,宁波市海曙区岐阳村岐山路67号宁波市海曙区高桥镇岐阳小学
417,13838.0,德清县东风小学,德清县武康街道对河口集镇,119.8932922,30.53480367,湖州市,德清县,武康街道,小学,330521.0,初等教育,,01010000208A11000010FBEBB22BF95D40406EB0E4E8883E40,119.893301,30.534814,湖州市德清县武康镇对河口集镇东风小学
418,13874.0,德清县机关幼儿园,浙江省湖州市德清县武康街道广场西弄47号,119.9665301,30.53884428,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A110000B8BC30A1DBFD5D40903CE0B2F1893E40,119.96644,30.53866,湖州市德清县广场西弄47德清县机关幼儿园
419,13888.0,杭州市经纶体育幼儿园,杭州市西湖区曙光路126号,120.1335585,30.2674496,杭州市,西湖区,灵隐街道,幼儿园,330106.0,学前教育,,01010000208A11000008EDDD388C085E401054B59377443E40,120.13362,30.2672600000001,杭州市西湖区曙光路126陈经纶游泳馆
420,13896.0,浙江省级机关府苑幼儿园,杭州市西湖区府苑新村,120.0879192,30.26826903,杭州市,西湖区,蒋村街道,幼儿园,330106.0,学前教育,,01010000208A1100001039AF77A0055E4030617647AD443E40,120.088,30.26803,杭州市西湖区府苑新村浙江省级机关府苑幼儿园
421,13936.0,德清县上柏小学,德清县舞阳街道邮电路15号,119.950252,30.49180476,湖州市,德清县,舞阳街道,小学,330521.0,初等教育,,01010000208A110000B0F3E3EDD0FC5D409037B0EAE67D3E40,119.95026,30.49182,湖州市德清县邮电路15上柏小学
422,13938.0,杭州市文三教育集团（总校）,杭州市西湖区上宁巷3号,120.1397192,30.27916379,杭州市,西湖区,西溪街道,小学,330106.0,初等教育,,01010000208A110000A864D728F1085E400047344777473E40,120.13968,30.27919,杭州市西湖区杭州市文三街小学
423,13959.0,宁波市德财幼儿园,海曙区江厦街道小梁街37号,121.5464808,29.87342389,宁波市,海曙区,江厦街道,幼儿园,330203.0,学前教育,,01010000208A110000682FBB8AF9625E40601843B598DF3D40,121.54646,29.87331,宁波市海曙区宁波市德财幼儿园
424,13960.0,宁波外事学校,启运路298号,121.5070157,29.84735541,宁波市,海曙区,段塘街道,职业高中学校,330203.0,中等教育,,01010000208A110000684DDAF172605E40E009BE48ECD83D40,121.50701564,29.8473554070001,宁波市海曙区槐树路1号宁波外事学校
425,14025.0,义乌市幸福湖小学,后宅街道群英路和渠成街交叉口,120.062589,29.364564,金华市,义乌市,后宅街道,小学,330782.0,初等教育,,01010000208A110000B8054B7501045E40804CF910545D3D40,120.062589,29.364564,金华市义乌市群英路义乌市幸福湖小学
426,14038.0,德清县五龙爱心幼儿园,德清县武康街道五龙小区16幢,119.9875217,30.54020361,湖州市,德清县,武康街道,幼儿园,330521.0,学前教育,,01010000208A11000058DF4C8E33FF5D409021A6C84A8A3E40,119.98753,30.54021,湖州市德清县五龙小区16五龙爱心幼儿园
427,14061.0,宁波市海曙区高桥镇望春小学,宁波市海曙区高桥镇长乐村博爱路88号,121.4984979,29.89321946,宁波市,海曙区,高桥镇,小学,330203.0,初等教育,,01010000208A110000185BE763E75F5E40D0D9D007AAE43D40,121.498664,29.893242,宁波市海曙区博爱路88望春小学
428,14080.0,杭州市余杭区塘栖镇第三幼儿园,杭州市余杭区朱家角康乐小区,120.2280646,30.45928671,杭州市,余杭区,塘栖镇,幼儿园,330110.0,学前教育,,01010000208A11000020E80D9C980E5E4000F056D093753E40,120.22802,30.45917,杭州市临平区康乐小区杭州市余杭区塘栖镇第三幼儿园
429,14102.0,宁波市海曙区高桥镇清沁家园幼儿园,宁波市海曙区高桥镇芦港村清沁家园119号,121.4884676,29.89612425,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000101A660D435F5E4010E71A6668E53D40,121.48841,29.8964,宁波市海曙区高桥镇芦港村东北方向51米高桥镇清沁家园幼儿园
430,14104.0,杭州市陈经纶体育学校,杭州市曙光路126号,120.1336663,30.26730832,杭州市,西湖区,灵隐街道,中等技术学校,330127.0,中等教育,,01010000208A11000028080EFD8D085E4040596C516E443E40,120.13362,30.2672600000001,杭州市西湖区曙光路126陈经纶游泳馆
431,14132.0,义乌市实验幼儿园,义乌市宾王商贸区五街169号,120.0824263,29.3114748,金华市,义乌市,稠城街道,幼儿园,330782.0,学前教育,,01010000208A11000008C2CA7846055E403087FFCFBC4F3D40,120.08249,29.31142,金华市义乌市宾王商贸区五街169义乌市实验幼儿园
432,14171.0,杭州市西湖区景汇幼儿园,杭州市西湖区汇周街108号,120.061394,30.35221,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A110000E88A19E1ED035E4000533F6F2A5A3E40,120.0614,30.352,杭州市西湖区汇周街108杭州市西湖区景汇幼儿园
433,14190.0,宁波市海曙区集士港镇格兰春晨幼儿园,宁波市海曙区集士港镇格兰春晨2期工贸四路198号,121.453113,29.86157063,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000380CD6CDFF5C5E40500B8FE48FDC3D40,121.45307,29.8617,宁波市海曙区兰缘路67西北方向78米格兰春晨幼儿园
434,14204.0,宁波第二技师学院,宁波市新典路1000号,121.51044,29.86122,宁波市,海曙区,段塘街道,中等技术学校,330203.0,中等教育,,01010000208A11000080A4880CAB605E4040A9F6E978DC3D40,121.51044,29.86122,宁波市海曙区新典路1000宁波第二技师学院
435,14475.0,杭州市余杭区舟枕小学,浙江省杭州市余杭区余杭街道义桥村西杨梅岭11号,119.888306,30.29392,杭州市,余杭区,余杭街道,小学,330110.0,初等教育,,01010000208A110000C8B56801DAF85D40F0A353573E4B3E40,119.888306,30.29392,杭州市余杭区义桥村西杨梅岭11号杭州市余杭区舟枕小学(中心校区)
