,name,address,point_x,point_y,specify,dataType,tag
211,五洋幼儿园,浙江省杭州市临平区繁荣路57,120.26939,30.49793,余杭区,幼儿园,tdt
212,仁和第一幼儿园东风分园,浙江省杭州市余杭区浙江省杭州市余杭区,120.07677,30.43838,余杭区,幼儿园,tdt
213,仓前镇中心幼儿园高桥分园,浙江省杭州市余杭区三仓路28号正北方向26米,120.015,30.31642,余杭区,幼儿园,tdt
214,闲林中心幼儿园民丰分园,浙江省杭州市余杭区民丰文化活动中心正东方向124米,119.99247,30.23842,余杭区,幼儿园,tdt
215,新阳光幼儿园,浙江省杭州市余杭区莫干山路1632,120.08212,30.35527,余杭区,幼儿园,tdt
216,余杭区闲林中心幼儿园里项分院,浙江省杭州市余杭区浙江省杭州市余杭区,119.98164,30.20314,余杭区,幼儿园,tdt
217,星桥中心幼儿园惠都分园,浙江省杭州市临平区太平路119,120.26412,30.3982,余杭区,幼儿园,tdt
218,余杭区大樟树幼儿园,浙江省杭州市临平区杭沪复线东西大道正东方向151米,120.29874,30.38,余杭区,幼儿园,tdt
219,杭州市余杭区美孚天童幼儿园,浙江省杭州市临平区北沙西路152-16,120.26688,30.43228,余杭区,幼儿园,tdt
220,余杭区南湖幼儿园下陡门分园,浙江省杭州市余杭区余杭镇斗门村老村委2楼西北方向75米,119.92003,30.33145,余杭区,幼儿园,tdt
221,杭州市余杭区五常街道中心幼儿园文一分园,浙江省杭州市余杭区西溪北苑21-6,120.03677,30.29072,余杭区,幼儿园,tdt
222,瓶窑镇中心幼儿园北湖分园,浙江省杭州市余杭区浙江省杭州市余杭区,119.94975,30.39101,余杭区,幼儿园,tdt
223,临平街道中心幼儿园顺达园区,浙江省杭州市临平区顺达路158,120.2722,30.43627,余杭区,幼儿园,tdt
224,百丈镇中心幼儿园溪口分园,浙江省杭州市余杭区浙江省杭州市余杭区,119.76629,30.49216,余杭区,幼儿园,tdt
225,金宝贝幼儿园,浙江省杭州市临平区迎宾路273-90,120.30052,30.4125,余杭区,幼儿园,tdt
226,勾庄中心幼儿园中星桥分园,浙江省杭州市余杭区中星桥13东南方向32米,120.10781,30.38566,余杭区,幼儿园,tdt
227,杭州市余杭区南苑街道中心幼儿园红联分园,浙江省嘉兴市临平区浙江省杭州市余杭区,120.3093,30.39489,余杭区,幼儿园,tdt
228,杭州市余杭区五常街道中心幼儿园西溪园区,浙江省杭州市余杭区荆长路38,120.0363,30.24926,余杭区,幼儿园,tdt
229,星桥中心幼儿园汤家分园,浙江省杭州市临平区浙江省杭州市余杭区,120.24264,30.4053,余杭区,幼儿园,tdt
230,塘栖镇第一幼儿园西苑园区,浙江省杭州市临平区浙江省杭州市余杭区,120.17792,30.46438,余杭区,幼儿园,tdt
231,余杭区杭运幼儿园杭行路园区,浙江省杭州市余杭区良渚街道好运路,120.10923,30.35049,余杭区,幼儿园,tdt
232,临平第二幼儿园红丰园区,浙江省杭州市临平区临平三号桥南,120.30341,30.43774,余杭区,幼儿园,tdt
233,杭州市余杭区临平第三幼儿园西安分园,浙江省杭州市临平区西安新苑・东区140,120.29193,30.39842,余杭区,幼儿园,tdt
234,塘栖第三幼儿园姚家埭园区,浙江省杭州市临平区塘乾线附近东南方向128米,120.22709,30.4845,余杭区,幼儿园,tdt
235,杭州市余杭区西塘雅苑幼儿园白洋里园区,浙江省杭州市余杭区浙江省杭州市余杭区,120.07634,30.348933,余杭区,幼儿园,tdt
236,云禾幼儿园,浙江省杭州市余杭区良塘线附近东南方向200米,120.091435,30.4051,余杭区,幼儿园,tdt
237,余杭区崇贤第二幼儿园,浙江省杭州市临平区向阳村曹家浜39正西方向130米,120.16256,30.38767,余杭区,幼儿园,tdt
238,崇贤第一幼儿园大安分园,浙江省杭州市临平区浙江省杭州市余杭区,120.167982,30.408149,余杭区,幼儿园,tdt
239,临平第二幼儿园横塘分园,浙江省杭州市临平区横塘新村41,120.29496,30.44375,余杭区,幼儿园,tdt
240,黄湖镇中心幼儿园青山教学点,浙江省杭州市余杭区浙江省杭州市余杭区,119.82027,30.4832,余杭区,幼儿园,tdt
241,瓶窑镇第二幼儿园,浙江省杭州市余杭区前程路28西南方向180米,119.9725,30.37088,余杭区,幼儿园,tdt
242,崇贤第二幼儿园山后分园,浙江省杭州市临平区龙旋村委,120.14247,30.40533,余杭区,幼儿园,tdt
243,五常街道中心幼儿园,浙江省杭州市余杭区永福社区一号农居点48西北方向124米,120.02543,30.2863,余杭区,幼儿园,tdt
244,瓶窑镇彭公村五星幼儿园,浙江省杭州市余杭区板石24,119.91361,30.43075,余杭区,幼儿园,tdt
245,余杭区杭运幼儿园运河分园,浙江省杭州市余杭区李家塘32号附近,120.10721,30.36013,余杭区,幼儿园,tdt
246,杭州市余杭区新星幼教集团余高分园,浙江省杭州市临平区碧荷街41号,120.29023,30.43476,余杭区,幼儿园,tdt
247,运河第二幼儿园五杭分园,浙江省杭州市临平区运河街道五杭万丰东路1号,120.2704,30.49751,余杭区,幼儿园,tdt
248,星桥中心幼儿园新都分园,浙江省杭州市临平区浙江省杭州市余杭区,120.25352,30.39038,余杭区,幼儿园,tdt
249,余杭区南苑街道中心幼儿园五科分院,浙江省杭州市临平区浙江省杭州市余杭区,120.32856,30.37473,余杭区,幼儿园,tdt
250,崇贤第一幼儿园陆家桥分园,浙江省杭州市临平区星海南路85正北方向150米,120.1708,30.383,余杭区,幼儿园,tdt
251,乔司第一幼儿园胜稼分园,浙江省杭州市临平区三角佃34-1正东方向118米,120.27734,30.33426,余杭区,幼儿园,tdt
252,杭州师范大学附属仓前实验幼儿园仓溢分园,浙江省杭州市余杭区东莲街999,119.98839,30.28815,余杭区,幼儿园,tdt
253,运河第一幼儿园滩里分园,浙江省杭州市临平区滩里社区6组正东方向146米,120.281101,30.469379,余杭区,幼儿园,tdt
254,杭州市余杭区安溪幼儿园(新星分院),浙江省杭州市余杭区安上线附近正东方向44米,120.0489,30.42054,余杭区,幼儿园,tdt
255,苕溪幼儿园义桥分园,浙江省杭州市余杭区新庵前65,119.8915,30.29854,余杭区,幼儿园,tdt
256,余杭区乔司第二幼儿园,浙江省杭州市临平区世纪大道西1211-41正西方向177米,120.27567,30.38986,余杭区,幼儿园,tdt
257,东塘中心幼儿园,浙江省杭州市余杭区仁和镇东塘村小环桥路,120.112329,30.455141,余杭区,幼儿园,tdt
258,新星幼儿园育才园区,浙江省杭州市临平区沿山路184号,120.29335,30.43102,余杭区,幼儿园,tdt
259,良渚云华幼儿园歌罗桥分园,浙江省杭州市余杭区浙江省杭州市余杭区,119.99859,30.3348,余杭区,幼儿园,tdt
260,余杭区仁和镇中心幼儿园,浙江省杭州市余杭区洛阳村南庄桥22号,120.08428,30.45422,余杭区,幼儿园,tdt
261,杭州英联幼儿园,浙江省杭州市余杭区春漫里60幢2单元303西南方向98米,120.0203,30.3608,余杭区,幼儿园,tdt
262,崇贤一小沿山校区,浙江省杭州市临平区崇贤镇梅子湾村正南方向97米,120.18875,30.40508,余杭区,小学,tdt
263,良渚街道谢村小学,浙江省杭州市余杭区浙江省杭州市余杭区,120.125253,30.346661,余杭区,小学,tdt
264,杭州市余杭区实验小学,浙江省杭州市临平区广和街57号,120.302034,30.417971,余杭区,小学,tdt
265,余杭区仁和镇双陈小学,浙江省杭州市余杭区陈家坝,120.09696,30.39902,余杭区,小学,tdt
266,杭州市余杭区良山学校沈家塘校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.087357,30.362748,余杭区,小学,tdt
267,塘南中心小学泉漳校区,浙江省杭州市临平区钱江开发区星河路635/637号正东方向79米,120.24211,30.48354,余杭区,小学,tdt
268,冯金小学,浙江省杭州市临平区乔司镇朝阳村5组90号,120.264634,30.338869,余杭区,小学,tdt
269,余杭区凤凰小学城东校区,浙江省杭州市余杭区城南路42正北方向190米,119.95,30.26084,余杭区,小学,tdt
270,余杭临平街道红联小学(老校区),浙江省杭州市临平区浙江省杭州市余杭区,120.300587,30.389884,余杭区,小学,tdt
271,杭州市余杭区塘栖镇宏畔中心小学(卫家埭校区),浙江省杭州市临平区宏畔村100号,120.173403,30.44845,余杭区,小学,tdt
272,东塘小学三白潭校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.123058,30.458988,余杭区,小学,tdt
273,良渚第一小学,浙江省杭州市余杭区良渚东方西路121号,120.04428,30.37917,余杭区,小学,tdt
274,杭州市余杭区良山学校荀山校区,浙江省杭州市余杭区荀山村2组,120.034017,30.383457,余杭区,小学,tdt
275,大禹小学永建校区,浙江省杭州市余杭区浙江省杭州市余杭区,119.92676,30.303,余杭区,小学,tdt
276,良山学校勾庄校区,浙江省杭州市余杭区蒋家塘路28,120.08101,30.35354,余杭区,小学,tdt
277,杭州市余杭区育才实验小学,浙江省杭州市临平区红丰路汤浦庙53号,120.307481,30.43944,余杭区,小学,tdt
278,余杭区鸬鸟镇第二小学,浙江省杭州市余杭区鸬鸟镇太平下泮桥头,119.74575,30.42959,余杭区,小学,tdt
279,仓前中心小学吴山校区,浙江省杭州市余杭区浙江省杭州市余杭区,119.97466,30.318644,余杭区,小学,tdt
280,超山中心小学,浙江省杭州市临平区塘栖镇,120.214866,30.44591,余杭区,小学,tdt
281,长松小学,浙江省杭州市余杭区仓前镇永乐村,119.95126,30.2868,余杭区,小学,tdt
282,余杭区黄湖镇中心小学,浙江省杭州市余杭区迂前南路13,119.80802,30.44429,余杭区,小学,tdt
283,余杭区余杭镇上湖小学,浙江省杭州市余杭区太平桥2,119.91482,30.27945,余杭区,小学,tdt
284,杭行路小学谢村校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.126292,30.346338,余杭区,小学,tdt
285,良山学校崇贤校区,浙江省杭州市临平区向阳工业区,120.15403,30.37828,余杭区,小学,tdt
286,杭州市余杭区崇贤第一小学,浙江省杭州市临平区崇行路118号如海购物广场崇贤店西北方向180米,120.17316,30.38677,余杭区,小学,tdt
287,仁和镇中心小学永泰校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.08152,30.4838,余杭区,小学,tdt
288,超山柴家坞小学,浙江省杭州市临平区崇超路附近东南方向95米,120.17998,30.42695,余杭区,小学,tdt
289,闲林中心小学里项校区,浙江省杭州市余杭区浙江省杭州市余杭区,119.98811,30.20663,余杭区,小学,tdt
290,杭州市余杭区育才实验小学(新荷校区),浙江省杭州市临平区浙江省杭州市余杭区,120.262266,30.423519,余杭区,小学,tdt
291,崇贤二小友谊校区,浙江省杭州市临平区洪字圩136,120.133334,30.42008,余杭区,小学,tdt
292,杭州市余杭区临平第一小学将军殿校区,浙江省杭州市临平区三曹街2,120.3087,30.40495,余杭区,小学,tdt
293,临平一小将军殿校区,浙江省杭州市临平区将军殿弄29,120.2959,30.42309,余杭区,小学,tdt
294,余杭区双林工农小学,浙江省杭州市临平区工农社区4组,120.30205,30.45456,余杭区,小学,tdt
295,余杭镇第一中学教育集团太炎校区,浙江省杭州市余杭区小东门路49,119.92976,30.28251,余杭区,中学,tdt
296,余杭区余杭街道中心学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.940576,30.275132,余杭区,中学,tdt
297,北京外国语大学附属杭州橄榄树学校,浙江省杭州市临平区永乐街8西北方向179米,120.30032,30.39196,余杭区,中学,tdt
298,杭州余杭东方未来学校,浙江省杭州市余杭区王家塘路28东南方向79米,120.078218,30.347428,余杭区,中学,tdt
299,余杭区育蕾运河校区,浙江省杭州市临平区杭机路7,120.292631,30.460626,余杭区,中学,tdt
300,杭州市余杭区獐山中学,浙江省杭州市余杭区浙江省杭州市余杭区,120.077988,30.457257,余杭区,中学,tdt
301,杭州学军中学,浙江省杭州市余杭区荆余路9西北方向160米,119.96153,30.2491,余杭区,中学,tdt
302,杭州市塘栖中学,浙江省杭州市临平区西小河街353,120.17837,30.47678,余杭区,中学,tdt
303,杭州市余杭嘉院,浙江省杭州市临平区平吴街1,120.31092,30.42219,余杭区,中专,tdt
304,杭州绿康介护职业学校,浙江省杭州市余杭区龙潭路6,119.98294,30.2789,余杭区,中专,tdt
305,杭州汽车高级技校良渚校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.03409,30.38687,余杭区,中专,tdt
306,余杭区塘栖职业学校,浙江省杭州市临平区塘栖路3号,120.201121,30.475203,余杭区,中专,tdt
307,艺修阳整体形象设计学院,浙江省杭州市临平区浙江省杭州市余杭区,120.195158,30.404065,余杭区,中专,tdt
308,杭州现代技工学校,浙江省杭州市余杭区华一路7,119.96891,30.2754,余杭区,中专,tdt
309,杭州赢动电商学院,浙江省杭州市临平区南苑街道火车浜,120.29692,30.38747,余杭区,中专,tdt
310,杭州市余杭区良渚成人文化技术学校,浙江省杭州市余杭区浙江省杭州市余杭区,120.01834,30.35251,余杭区,中专,tdt
311,杭州师范大学仓前新校区,浙江省杭州市余杭区余杭塘路2318号,120.00551,30.29121,余杭区,大专,tdt
312,浙江理工大学科技与艺术学院,浙江省杭州市余杭区浙江省杭州市余杭区,120.018739,30.285774,余杭区,大专,tdt
313,浙江中华文化学院,浙江省杭州市余杭区文一西路1008号,120.00683,30.28179,余杭区,大专,tdt
314,杭州市余杭区行政学校,浙江省杭州市临平区沿山路9号,120.28957,30.4257,余杭区,大专,tdt
315,浙江行政学院,浙江省杭州市余杭区浙江省杭州市余杭区,120.009,30.28283,余杭区,大专,tdt
316,阿里巴巴商学院,浙江省杭州市余杭区余杭塘路2318号杭州师范大学仓前新校区,120.00894,30.29086,余杭区,大专,tdt
317,孩盟国际幼托,余杭区北软路1078号越秀星汇尚城小区2幢24-25号,120.11631977021645,30.343095305348875,余杭区,幼儿园,gd
318,余杭区闲林中心幼儿园方家山园区,余杭区闲林街道联荣路,119.98011868132201,30.21974002275821,余杭区,幼儿园,gd
319,中泰中心幼儿园跳头园区,余杭区210县道南100米,119.89157586304202,30.246411220293222,余杭区,幼儿园,gd
320,因尔美幼教,余杭区金昌路2178号301室(城北美食街汉庭酒店旁),120.1122986984267,30.349024712697073,余杭区,幼儿园,gd
321,橄榄树幼儿园,余杭区闲林街道余杭区留和路绿野春天东区橄榄树,119.99718353530105,30.208074958551727,余杭区,幼儿园,gd
322,黄湖镇中心幼儿园,余杭区清波村,119.80880713571862,30.44202778389405,余杭区,幼儿园,gd
323,红黄蓝亲子园(良渚新城分园),余杭区金昌路2005-204号,120.11959117988619,30.34835513023607,余杭区,幼儿园,gd
324,一米幼儿园,余杭区闲富北路77号庭辉超市对面,119.98087600212992,30.241938337325315,余杭区,幼儿园,gd
325,余杭区良渚七贤幼儿园大陆园区,余杭区良渚街道东西大道,120.01724600487184,30.352593846990498,余杭区,幼儿园,gd
326,五常文福幼儿园西溪水岸园区,余杭区五常街道西溪水岸20幢,120.04479901953269,30.285374394844172,余杭区,幼儿园,gd
327,杭州市余杭区良渚向阳幼儿园颐和园区,余杭区良渚街道良居路,120.0368864560272,30.369205543743895,余杭区,幼儿园,gd
328,小芽芽启蒙幼托园,余杭区文一西路城东路口大华海派风范茗园6-18.19,119.9485429754036,30.271208899455956,余杭区,幼儿园,gd
329,杭州市余杭区闲林东路幼儿园,余杭区闲林街道云睦路,119.99216733532498,30.234031519393817,余杭区,幼儿园,gd
330,杭州芮蕾幼儿园,余杭区仓前街道景兴路666号,119.99995762646671,30.276144412587843,余杭区,幼儿园,gd
331,杭师大附属仓前实验幼儿园连具塘分园,余杭区良上线与瓶仓大道交叉路口往西约200米,119.9645741207384,30.34348845172648,余杭区,幼儿园,gd
332,星巢宝贝成长园,余杭区昆华玉府1期西门17-2号,120.03785751996357,30.369566076021446,余杭区,幼儿园,gd
333,良渚向阳幼儿园,余杭区良渚街道玉鸟路200号,120.04668313941872,30.364692387905734,余杭区,幼儿园,gd
334,格格猫童稚园,余杭区东西大道与荆余路交叉口众安学君里商铺,119.9585504434945,30.250107845687754,余杭区,幼儿园,gd
335,杭州明路蔚蓝幼儿园,余杭区绿城未来PARK 6C、6D、7B,120.01336717439327,30.287352877032532,余杭区,幼儿园,gd
336,瓶窑镇第二幼儿园长命园区,余杭区安溪路西50米,120.00567395661785,30.392864149604073,余杭区,幼儿园,gd
337,仁和第二幼儿园新桥分园,余杭区仁和街道新桥村,120.13491181501828,30.458130671126785,余杭区,幼儿园,gd
338,良渚西塘雅苑幼儿园(南园),余杭区良渚街道莫干山路西塘花苑小区2-1号,120.08312821081026,30.34998848038311,余杭区,幼儿园,gd
339,南湖幼儿园尚(上文山分园),余杭区上和路21号附近,119.97107349561716,30.245480482984746,余杭区,幼儿园,gd
340,余杭区南湖幼儿园(沈家店分园),余杭区余杭街道沈家店西区,119.96494843826167,30.234135366614293,余杭区,幼儿园,gd
341,仁和第一幼儿园高新园区,余杭区桂丰路附近,120.1094793124562,30.42173043626599,余杭区,幼儿园,gd
342,中泰中心幼儿园(泰峰分园),余杭区泰富路西50米,119.90610782871106,30.207939536015147,余杭区,幼儿园,gd
343,余杭区苕溪幼儿园(上湖园区）,余杭区余杭街道上湖村北门头58号,119.92323562095635,30.279792136881987,余杭区,幼儿园,gd
344,百丈镇中心幼儿园溪口分园,余杭区百丈镇溪口村,119.76660222612516,30.48993128569526,余杭区,幼儿园,gd
345,中泰中心幼儿园车口畈分园,余杭区近郊中泰乡,119.88405822441929,30.210590219549143,余杭区,幼儿园,gd
346,小不点托儿所(新兴路),余杭区新兴路106号,119.96815939483389,30.39483324596505,余杭区,幼儿园,gd
347,花漾美美国际儿童之家,余杭区闲林街道竹海水韵东南口春风里4-7,119.97953041510824,30.239965351777524,余杭区,幼儿园,gd
348,宜荷幼儿园,余杭区联创街奥克斯创智一号7、8、9、10号楼,120.01483637522325,30.28871939082475,余杭区,幼儿园,gd
349,余杭区中泰中心幼儿园罗兰园区,余杭区石横线,119.91490323948288,30.23688128332425,余杭区,幼儿园,gd
350,余杭区苕溪幼儿园上和园区,余杭区余杭街道金成青少年宫西侧,119.96316531911205,30.242486250074162,余杭区,幼儿园,gd
351,五常第二幼儿园（花城园区）,余杭区五常街道西溪花城小区17幢,120.02986274767899,30.25549112208607,余杭区,幼儿园,gd
352,五常第二幼儿园（庭院园区）,余杭区五常街道西溪庭院小区17幢,120.01899075662779,30.233864088733732,余杭区,幼儿园,gd
353,五常第一幼儿园(耦园园区),余杭区五常街道洪园社区耦园小区11-1号,120.03923024493217,30.271132818135673,余杭区,幼儿园,gd
354,余杭区南湖幼儿园尚美园区,余杭区,119.9574550356755,30.24256898943359,余杭区,幼儿园,gd
355,五常第一幼儿园溪水园园区,余杭区五常街道荆长路602号,120.03827768812374,30.28739950613407,余杭区,幼儿园,gd
356,五常第二幼儿园西坝路园区,余杭区五常街道西坝路40号,120.03100252869083,30.25248333857384,余杭区,幼儿园,gd
357,仓前云溪幼儿园(永乐园区),余杭区仓前街道长松街126号,119.95227348938559,30.281840096186365,余杭区,幼儿园,gd
358,杭州市余杭区未来科技城海辰幼儿园,余杭区文良路,119.97934155097587,30.267806593400504,余杭区,幼儿园,gd
359,余杭区勾庄中心幼儿园古墩路园区,余杭区白洋港路266号,120.07453801519365,30.35290449754292,余杭区,幼儿园,gd
360,瓶窑第一幼儿园(塘埠分园),余杭区,119.87412174662792,30.42078642846491,余杭区,幼儿园,gd
361,杭州师范大学附属仓前实验幼儿园(景苑园区),余杭区余杭塘路2520号,119.99061906594338,30.284781783127414,余杭区,幼儿园,gd
362,瓶窑镇南山幼儿园总园,余杭区瓶窑镇上窑街2号,119.96297333774618,30.391314199976737,余杭区,幼儿园,gd
363,余杭区杭运幼儿园金恒德园区,余杭区金恒路运河锦庭南侧约190米,120.1132728628645,30.364967696323422,余杭区,幼儿园,gd
364,余杭区凤栖幼儿园,余杭区余杭区余杭街道城西路（凤凰山公园）,119.93314286443372,30.25625559970438,余杭区,幼儿园,gd
365,闲林白洋畈幼儿园翡翠分园,余杭区高教路中国农业银行(杭州翡翠城支行)西北侧约240米,120.01504437472167,30.24694863298186,余杭区,幼儿园,gd
366,浙江大学幼儿园白马园区,余杭区白马山庄,120.00981982037095,30.220202017070157,余杭区,幼儿园,gd
367,贝初国际早教托育中心,余杭区南北乐章17幢,119.96492080353714,30.374901374564374,余杭区,幼儿园,gd
368,杭师大附属仓前实验幼儿园乾仓园区,余杭区仓前街道乾仓街188号,119.99352187443165,30.293477108781907,余杭区,幼儿园,gd
369,余杭区凤欣幼儿园(凤欣园区),余杭区余杭街道禹航路209-1号,119.94392420933282,30.257791997952292,余杭区,幼儿园,gd
370,杭师大附属仓前实验幼儿园吴山分园,余杭区仓前街道吴山村上寡线,119.97598923995469,30.318704434347836,余杭区,幼儿园,gd
371,余杭安溪幼儿园(洪桐分园),余杭区余斗线,119.92478588050834,30.308064442420534,余杭区,幼儿园,gd
372,科德未来幼儿园,余杭区联创街188号,120.02025978546028,30.291973264386733,余杭区,幼儿园,gd
373,闲林中心幼儿园黄坡岭园区,余杭区闲林街道文卫路32号,119.9780299355434,30.216642174846616,余杭区,幼儿园,gd
374,邻家宝贝・睿智园,余杭区中泰路罗兰小镇2-22号,119.9174713356388,30.240023394352665,余杭区,幼儿园,gd
375,余杭区良渚七贤幼儿园东风园区,余杭区良渚街道七贤山居168号,120.00387294757971,30.353472615702334,余杭区,幼儿园,gd
376,径山镇中心幼儿园,余杭区径山镇求是路,119.87391560629631,30.381186271147804,余杭区,幼儿园,gd
377,南湖幼儿园尚艺分园,余杭区天目山西路与城东路交叉口(新明半岛门口),119.95001173388303,30.248244890740583,余杭区,幼儿园,gd
378,因尔美幼教园,余杭区余杭街道城东路4号,119.94856043365232,30.253256447608138,余杭区,幼儿园,gd
379,余杭区良渚云华幼儿园玉崇园区,余杭区杜文路与康良街交叉路口往北约280米,120.03670644695104,30.373503234633866,余杭区,幼儿园,gd
380,毛墩坝幼儿园蔬菜种植,余杭区红卫路,120.09500100450093,30.43173269764072,余杭区,幼儿园,gd
381,余杭区仁和第三幼儿园木克桥园区,余杭区仁和街道木克桥67号楼木克桥幼儿园,120.0755569907223,30.407816293535646,余杭区,幼儿园,gd
382,蔚澜学校,余杭区高教路,120.02133954714934,30.275977838719967,余杭区,小学,gd
383,余杭市良渚镇石桥小学,余杭区石桥头119,120.0488776085304,30.400558986530974,余杭区,小学,gd
384,仁和中心学校,余杭区,120.08887113448964,30.437413081945525,余杭区,小学,gd
385,未来科技城海辰小学,余杭区仓前街道文良路,119.97990038454566,30.26568018631344,余杭区,小学,gd
386,鸬鸟镇中心小学,余杭区鸬鸟镇雅城村碧山头1-3号,119.77485369229352,30.46892635658814,余杭区,小学,gd
387,良渚第一小学(北秀校区),余杭区康良街(玉城北侧约50米),120.04113424301808,30.37054499572934,余杭区,小学,gd
388,杭州市余杭区良渚沈括小学,余杭区良渚街道良运街399号,120.09516169025025,30.355010783471585,余杭区,小学,gd
389,瓶窑一小教育集团(崇化校区),余杭区瓶窑镇蒿山头,119.96372647635212,30.35968601644874,余杭区,小学,gd
390,良渚第三小学,余杭区安上线附近,120.00842065854397,30.4071779626867,余杭区,小学,gd
391,浙江外国语学院附属云会小学(双陈校区),余杭区仁和大道与二号路交叉路口,120.10016661122869,30.405177392623113,余杭区,小学,gd
392,仓前云溪小学,余杭区仓前街道留泽街398号,119.95016505461324,30.277900939169573,余杭区,小学,gd
393,一诺学校习之堂中小学部,余杭区瓶窑镇羊城路77号吴江大润发四楼一诺学校,119.97362579214104,30.377362854266327,余杭区,小学,gd
394,径山镇潘板中心小学漕桥分校,余杭区毛潘线附近,119.87490385280515,30.36715984079983,余杭区,小学,gd
395,余杭区云会中心小学(章桥校区),余杭区G25长深高速,120.11156281012015,30.40479916085903,余杭区,小学,gd
396,杭州安吉路良渚实验学校,余杭区大陆路附近,120.01428428614885,30.353541383465807,余杭区,中学,gd
397,杭州市城西中学,余杭区闲林东路3号,120.00623512546947,30.230978109110676,余杭区,中学,gd
398,未来科技城海辰中学,余杭区仓前街道水乡北路,119.9774533282893,30.264403273457944,余杭区,中学,gd
399,余杭第一中学,余杭区庄墩路与白洋港路交叉口东南方100米,120.07395903059872,30.35513976050012,余杭区,中学,gd
400,浙江外国语学院附属仁和中学,余杭区仁河大道1-3,120.08454575812479,30.450835022627093,余杭区,中学,gd
401,杭州市余杭区中泰中学(新校区),余杭区中泰街道南湖东路与元宝路交叉口,119.93612781382255,30.240296498792656,余杭区,中学,gd
402,杭州市余杭区良渚第一中学,余杭区良渚街道荀真路1号,120.03368824946128,30.377388193109443,余杭区,中学,gd
403,蒲公英学校,余杭区长命村,120.00053194196352,30.38549815899092,余杭区,中学,gd
404,五常中学,余杭区荆长大道520号,120.03888862576507,30.27430934358351,余杭区,中学,gd
405,杭州师范大学附属实验学校(建设中),余杭区城东路东狮路,119.9500055553963,30.274718581369736,余杭区,中学,gd
406,杭州余杭东方未来学校,余杭区勾庄金家渡北路王家塘路180号,120.07907136115583,30.3485388272605,余杭区,中学,gd
407,浙江交通职业技术学院,余杭区莫干山路1515号,120.0831055537943,30.34595312371898,余杭区,职业技术学校,gd
408,浙江东南外国语职业学校(创意园中心校区),余杭区天目山西路355号,119.96918407903118,30.2399579492975,余杭区,职业技术学校,gd
409,杭州市良渚职业高级中学,余杭区莫干山路2347号,120.04649032353738,30.377941473171298,余杭区,职业技术学校,gd
410,杭州华力维修学校,余杭区丰岭路7号,120.02995263375162,30.24268889765587,余杭区,职业技术学校,gd
411,浙江省机电技师学院(杭州校区),余杭区五常大道181号,120.02030653436951,30.246209395704092,余杭区,职业技术学校,gd
412,杭州市广播电视中等专业学校(东司校区),余杭区老西线与祥大线交叉路口往北约290米,120.06465678241082,30.376917030978685,余杭区,职业技术学校,gd
413,杭州新东方烹饪学校,余杭区富豪路6号,120.00394251586143,30.38019180143422,余杭区,职业技术学校,gd
414,大观山幼儿园,杭州市余杭区华兴路与祥盛线交叉口南50米,119.97473168692487,30.39730918437064,余杭区,幼儿园,
415,一米儿童之家(未来科技城校区),杭州市余杭区贺翠路与永寿街交叉路口往北约100米,120.01509913493597,30.27674671143708,余杭区,幼儿园,
416,勾庄中心幼儿园(肇和分园),杭州市余杭区良渚镇勾庄博园路2号,120.095327499716,30.37940359376209,余杭区,幼儿园,
417,海云幼儿园,杭州市余杭区创景路与业成街交叉路口往东约120米,119.99241813672393,30.286891070646533,余杭区,幼儿园,
418,巴巴幼儿园,杭州市余杭区仓前街道文一西路1218号恒生科技园29号楼巴巴幼儿园,120.00175376211007,30.28020794086964,余杭区,幼儿园,
